Date,Temperature,Humidity,WeatherCondition
2024-06-01,22.9,83.0,Cloudy
2024-06-02,22.5,100.0,Rainy
2024-06-03,23.8,81.6,Rainy
2024-06-04,19.4,100.0,Rainy
2024-06-05,20.0,98.0,Rainy
2024-06-06,23.8,65.9,Cloudy
2024-06-07,15.7,93.2,Rainy
2024-06-08,18.9,83.7,Cloudy
2024-06-09,23.6,65.3,Sunny
2024-06-10,22.9,97.1,Rainy
2024-06-11,23.5,77.8,Sunny
2024-06-12,27.4,86.8,Cloudy
2024-06-13,26.3,96.7,Rainy
2024-06-14,23.8,76.6,Rainy
2024-06-15,26.4,90.1,Rainy
2024-06-16,20.2,100.0,Rainy
2024-06-17,25.9,79.1,Rainy
2024-06-18,22.6,98.9,Rainy
2024-06-19,28.4,73.4,Cloudy
2024-06-20,18.9,100.0,Rainy
2024-06-21,19.0,73.4,Cloudy
2024-06-22,19.7,100.0,Rainy
2024-06-23,21.9,92.8,Rainy
2024-06-24,21.9,97.9,Rainy
2024-06-25,21.9,100.0,Rainy
2024-06-26,23.3,72.0,Sunny
2024-06-27,18.7,90.1,Cloudy
2024-06-28,21.3,99.5,Rainy
2024-06-29,26.3,94.9,Cloudy
2024-06-30,20.0,69.2,Cloudy
2024-07-01,20.8,81.0,Rainy
2024-07-02,23.4,94.3,Rainy
2024-07-03,20.0,83.9,Cloudy
2024-07-04,23.0,82.4,Sunny
2024-07-05,25.4,67.7,Sunny
2024-07-06,19.7,92.0,Rainy
2024-07-07,26.4,95.0,Rainy
2024-07-08,18.2,100.0,Rainy
2024-07-09,22.7,100.0,Cloudy
2024-07-10,23.3,90.0,Rainy
2024-07-11,25.7,69.1,Cloudy
2024-07-12,19.6,83.3,Rainy
2024-07-13,25.8,74.5,Cloudy
2024-07-14,23.6,68.4,Cloudy
2024-07-15,25.5,80.6,Rainy
2024-07-16,20.8,83.4,Cloudy
2024-07-17,20.0,71.1,Cloudy
2024-07-18,21.6,89.5,Rainy
2024-07-19,25.4,77.5,Cloudy
2024-07-20,22.4,92.0,Rainy
2024-07-21,21.1,100.0,Rainy
2024-07-22,10.2,97.8,Rainy
2024-07-23,24.0,87.5,Rainy
2024-07-24,25.2,81.7,Cloudy
2024-07-25,22.4,96.5,Rainy
2024-07-26,18.7,98.2,Rainy
2024-07-27,24.3,86.6,Rainy
2024-07-28,19.3,74.0,Sunny
2024-07-29,23.2,83.6,Sunny
2024-07-30,24.5,70.4,Cloudy
2024-07-31,22.5,94.5,Rainy
2024-08-01,23.7,68.2,Cloudy
2024-08-02,21.5,100.0,Rainy
2024-08-03,26.5,66.9,Sunny
2024-08-04,19.2,84.0,Sunny
2024-08-05,15.8,93.0,Rainy
2024-08-06,26.0,74.9,Cloudy
2024-08-07,21.6,97.1,Rainy
2024-08-08,24.0,77.8,Sunny
2024-08-09,20.7,91.1,Cloudy
2024-08-10,20.3,100.0,Rainy
2024-08-11,21.5,79.7,Rainy
2024-08-12,21.5,74.6,Cloudy
2024-08-13,18.9,86.9,Rainy
2024-08-14,24.5,69.0,Cloudy
2024-08-15,25.1,100.0,Rainy
2024-08-16,25.7,83.6,Rainy
2024-08-17,20.4,82.5,Rainy
2024-08-18,20.8,100.0,Rainy
2024-08-19,19.5,100.0,Rainy
2024-08-20,23.8,100.0,Rainy
2024-08-21,19.4,91.2,Rainy
2024-08-22,28.7,82.5,Cloudy
2024-08-23,23.6,84.3,Rainy
2024-08-24,22.8,88.2,Sunny
2024-08-25,24.2,67.7,Cloudy
2024-08-26,20.5,55.1,Sunny
2024-08-27,27.7,81.4,Rainy
2024-08-28,23.3,100.0,Rainy
2024-08-29,22.1,92.6,Rainy
2024-08-30,22.5,74.8,Cloudy
2024-08-31,21.6,91.6,Rainy
2024-09-01,29.4,89.0,Cloudy
2024-09-02,20.9,92.8,Rainy
2024-09-03,23.9,94.0,Rainy
2024-09-04,22.7,77.3,Cloudy
2024-09-05,27.3,93.8,Cloudy
2024-09-06,18.6,94.6,Rainy
2024-09-07,25.3,100.0,Rainy
2024-09-08,27.2,94.1,Cloudy
2024-09-09,26.2,99.3,Rainy
2024-09-10,24.0,97.9,Rainy
2024-09-11,24.2,100.0,Rainy
2024-09-12,20.9,82.3,Sunny
2024-09-13,21.8,95.5,Rainy
2024-09-14,16.8,100.0,Rainy
2024-09-15,15.3,100.0,Rainy
2024-09-16,24.1,100.0,Rainy
2024-09-17,21.5,73.3,Cloudy
2024-09-18,24.2,81.2,Cloudy
2024-09-19,18.2,100.0,Rainy
2024-09-20,20.3,100.0,Rainy
2024-09-21,16.9,99.4,Rainy
2024-09-22,17.0,73.9,Cloudy
2024-09-23,30.6,69.7,Cloudy
2024-09-24,21.3,70.4,Sunny
2024-09-25,20.1,97.3,Rainy
2024-09-26,25.2,69.7,Cloudy
2024-09-27,20.1,85.1,Rainy
2024-09-28,24.1,92.7,Rainy
2024-09-29,21.8,100.0,Rainy
2024-09-30,24.2,72.7,Cloudy
2024-10-01,24.1,51.0,Sunny
2024-10-02,26.5,54.6,Cloudy
2024-10-03,25.3,67.5,Sunny
2024-10-04,17.0,75.0,Rainy
2024-10-05,23.9,50.1,Sunny
2024-10-06,18.4,56.1,Cloudy
2024-10-07,16.6,56.1,Cloudy
2024-10-08,26.3,61.9,Cloudy
2024-10-09,26.9,70.0,Sunny
2024-10-10,16.0,52.9,Sunny
2024-10-11,17.7,86.2,Rainy
2024-10-12,20.2,61.1,Cloudy
2024-10-13,19.5,70.1,Sunny
2024-10-14,19.5,68.2,Sunny
2024-10-15,20.2,74.6,Cloudy
2024-10-16,24.5,60.4,Sunny
2024-10-17,23.6,50.6,Cloudy
2024-10-18,26.6,66.0,Sunny
2024-10-19,23.8,68.4,Sunny
2024-10-20,22.7,57.4,Sunny
2024-10-21,21.9,48.7,Cloudy
2024-10-22,22.5,84.5,Rainy
2024-10-23,21.6,61.7,Sunny
2024-10-24,14.1,75.0,Rainy
2024-10-25,23.4,50.1,Sunny
2024-10-26,22.4,57.8,Sunny
2024-10-27,20.3,75.0,Rainy
2024-10-28,23.4,62.1,Sunny
2024-10-29,22.8,72.3,Cloudy
2024-10-30,20.0,49.0,Sunny
2024-10-31,20.4,52.7,Cloudy
2024-11-01,23.4,45.6,Sunny
2024-11-02,24.4,71.9,Sunny
2024-11-03,17.9,59.5,Sunny
2024-11-04,21.0,57.9,Sunny
2024-11-05,18.7,75.0,Rainy
2024-11-06,19.4,75.0,Rainy
2024-11-07,25.0,64.6,Cloudy
2024-11-08,21.1,63.8,Cloudy
2024-11-09,23.1,49.6,Cloudy
2024-11-10,26.1,66.0,Sunny
2024-11-11,23.8,61.8,Cloudy
2024-11-12,26.1,51.2,Sunny
2024-11-13,20.7,48.6,Cloudy
2024-11-14,18.3,56.9,Sunny
2024-11-15,21.7,76.0,Sunny
2024-11-16,22.8,43.7,Sunny
2024-11-17,15.7,53.3,Cloudy
2024-11-18,23.5,54.5,Sunny
2024-11-19,23.7,58.9,Sunny
2024-11-20,28.1,57.8,Cloudy
2024-11-21,20.0,60.9,Sunny
2024-11-22,20.4,66.6,Cloudy
2024-11-23,29.5,55.2,Cloudy
2024-11-24,15.1,82.5,Rainy
2024-11-25,21.4,75.0,Rainy
2024-11-26,18.6,61.6,Sunny
2024-11-27,19.4,57.3,Cloudy
2024-11-28,20.7,48.9,Cloudy
2024-11-29,25.1,47.0,Sunny
2024-11-30,18.2,55.9,Cloudy
2024-12-01,22.7,71.2,Cloudy
2024-12-02,21.5,48.4,Cloudy
2024-12-03,22.1,51.5,Cloudy
2024-12-04,25.0,57.7,Sunny
2024-12-05,18.7,53.8,Sunny
2024-12-06,20.3,82.6,Cloudy
2024-12-07,22.8,59.0,Sunny
2024-12-08,23.6,35.3,Sunny
2024-12-09,18.9,54.9,Sunny
2024-12-10,25.7,69.6,Sunny
2024-12-11,20.0,58.0,Sunny
2024-12-12,28.0,49.5,Sunny
2024-12-13,17.7,62.2,Sunny
2024-12-14,22.7,73.7,Cloudy
2024-12-15,18.2,49.2,Sunny
2024-12-16,23.9,71.4,Sunny
2024-12-17,19.5,57.3,Cloudy
2024-12-18,26.4,78.8,Sunny
2024-12-19,22.9,62.1,Sunny
2024-12-20,14.7,60.0,Sunny
2024-12-21,22.0,53.1,Sunny
2024-12-22,20.9,46.0,Sunny
2024-12-23,16.3,50.3,Cloudy
2024-12-24,28.8,63.4,Sunny
2024-12-25,25.9,58.0,Sunny
2024-12-26,25.7,47.3,Sunny
2024-12-27,18.0,75.9,Rainy
2024-12-28,19.0,50.1,Sunny
2024-12-29,19.3,49.0,Sunny
2024-12-30,21.0,75.0,Rainy
2024-12-31,25.5,58.2,Sunny
2025-01-01,20.1,43.2,Sunny
2025-01-02,18.6,80.2,Rainy
2025-01-03,20.7,45.0,Sunny
2025-01-04,18.0,66.3,Sunny
2025-01-05,19.0,76.5,Rainy
2025-01-06,21.6,75.0,Rainy
2025-01-07,19.3,60.3,Sunny
2025-01-08,24.1,57.4,Sunny
2025-01-09,20.0,75.0,Rainy
2025-01-10,20.1,83.9,Rainy
2025-01-11,21.2,51.3,Sunny
2025-01-12,24.3,64.0,Cloudy
2025-01-13,22.8,47.2,Sunny
2025-01-14,19.7,65.7,Sunny
2025-01-15,25.0,64.0,Sunny
2025-01-16,23.0,59.4,Sunny
2025-01-17,21.6,94.4,Rainy
2025-01-18,20.2,52.5,Cloudy
2025-01-19,16.8,75.0,Rainy
2025-01-20,22.3,57.3,Sunny
2025-01-21,28.2,51.5,Sunny
2025-01-22,27.7,50.2,Sunny
2025-01-23,21.2,71.8,Sunny
2025-01-24,22.7,47.3,Sunny
2025-01-25,24.4,60.3,Cloudy
2025-01-26,22.3,54.8,Cloudy
2025-01-27,24.6,53.4,Cloudy
2025-01-28,25.7,43.3,Sunny
2025-01-29,24.5,61.2,Sunny
2025-01-30,23.1,75.0,Rainy
2025-01-31,23.9,60.6,Sunny
2025-02-01,23.5,70.7,Sunny
2025-02-02,19.9,75.7,Rainy
2025-02-03,27.7,58.5,Cloudy
2025-02-04,18.2,56.0,Cloudy
2025-02-05,20.6,40.0,Cloudy
2025-02-06,19.1,53.6,Sunny
2025-02-07,24.7,74.0,Cloudy
2025-02-08,20.5,54.0,Sunny
2025-02-09,21.6,51.4,Sunny
2025-02-10,15.8,62.7,Sunny
2025-02-11,18.9,76.2,Rainy
2025-02-12,17.2,76.2,Rainy
2025-02-13,22.7,47.6,Sunny
2025-02-14,21.8,75.0,Rainy
2025-02-15,17.9,77.6,Sunny
2025-02-16,17.6,75.0,Rainy
2025-02-17,23.0,54.3,Sunny
2025-02-18,26.5,67.8,Sunny
2025-02-19,21.5,58.5,Sunny
2025-02-20,22.4,48.7,Sunny
2025-02-21,19.2,61.0,Cloudy
2025-02-22,19.6,75.0,Rainy
2025-02-23,27.4,65.8,Sunny
2025-02-24,16.0,48.3,Sunny
2025-02-25,24.2,51.4,Sunny
2025-02-26,16.9,53.3,Cloudy
2025-02-27,21.8,59.2,Sunny
2025-02-28,20.7,65.8,Sunny
2025-03-01,24.7,75.5,Rainy
2025-03-02,33.1,69.9,Sunny
2025-03-03,28.0,51.8,Cloudy
2025-03-04,36.8,54.8,Sunny
2025-03-05,30.6,50.1,Sunny
2025-03-06,27.4,52.0,Sunny
2025-03-07,25.1,55.1,Cloudy
2025-03-08,22.2,46.1,Sunny
2025-03-09,26.7,60.3,Cloudy
2025-03-10,27.6,59.2,Cloudy
2025-03-11,30.8,75.0,Rainy
2025-03-12,29.7,75.0,Rainy
2025-03-13,29.5,52.0,Cloudy
2025-03-14,31.2,59.4,Sunny
2025-03-15,25.0,45.1,Sunny
2025-03-16,33.3,48.7,Cloudy
2025-03-17,24.2,40.1,Cloudy
2025-03-18,26.7,47.4,Cloudy
2025-03-19,25.5,61.6,Sunny
2025-03-20,29.8,66.4,Sunny
2025-03-21,26.5,40.5,Cloudy
2025-03-22,32.7,57.5,Cloudy
2025-03-23,33.7,53.9,Cloudy
2025-03-24,27.2,75.0,Rainy
2025-03-25,24.0,56.1,Sunny
2025-03-26,23.2,42.6,Cloudy
2025-03-27,25.0,50.8,Sunny
2025-03-28,23.4,78.0,Rainy
2025-03-29,23.5,50.9,Sunny
2025-03-30,29.1,61.1,Sunny
2025-03-31,30.3,50.7,Sunny
2025-04-01,22.2,51.3,Sunny
2025-04-02,29.5,38.7,Sunny
2025-04-03,27.8,49.2,Sunny
2025-04-04,28.5,59.7,Sunny
2025-04-05,30.5,31.3,Cloudy
2025-04-06,26.8,51.5,Sunny
2025-04-07,24.9,38.0,Sunny
2025-04-08,26.3,40.5,Sunny
2025-04-09,27.3,60.6,Sunny
2025-04-10,26.7,58.2,Cloudy
2025-04-11,29.1,75.0,Rainy
2025-04-12,31.3,38.3,Sunny
2025-04-13,32.4,26.7,Cloudy
2025-04-14,28.2,21.9,Sunny
2025-04-15,29.8,46.1,Sunny
2025-04-16,26.8,57.1,Cloudy
2025-04-17,23.4,37.4,Cloudy
2025-04-18,31.0,34.9,Cloudy
2025-04-19,29.1,53.9,Sunny
2025-04-20,24.7,75.0,Rainy
2025-04-21,25.7,72.1,Sunny
2025-04-22,29.9,75.0,Rainy
2025-04-23,29.5,42.7,Cloudy
2025-04-24,22.5,44.8,Sunny
2025-04-25,29.4,38.5,Cloudy
2025-04-26,27.4,45.2,Cloudy
2025-04-27,28.6,37.1,Sunny
2025-04-28,26.5,27.8,Cloudy
2025-04-29,31.8,36.8,Sunny
2025-04-30,27.2,75.0,Rainy
2025-05-01,25.6,49.2,Sunny
2025-05-02,29.0,55.0,Sunny
2025-05-03,29.7,45.3,Sunny
2025-05-04,28.9,53.6,Cloudy
2025-05-05,25.8,58.6,Cloudy
2025-05-06,28.5,31.5,Cloudy
2025-05-07,27.7,52.9,Sunny
2025-05-08,27.4,61.2,Cloudy
2025-05-09,29.0,52.0,Sunny
2025-05-10,29.1,47.4,Cloudy
2025-05-11,31.6,52.8,Cloudy
2025-05-12,29.4,63.5,Sunny
2025-05-13,27.1,37.8,Sunny
2025-05-14,31.9,42.9,Sunny
2025-05-15,30.7,74.9,Sunny
2025-05-16,27.0,34.7,Cloudy
2025-05-17,23.6,55.7,Cloudy
2025-05-18,24.6,75.0,Rainy
2025-05-19,25.9,67.9,Sunny
2025-05-20,25.6,52.3,Sunny
2025-05-21,28.0,52.5,Sunny
2025-05-22,26.9,34.7,Sunny
2025-05-23,26.4,42.6,Cloudy
2025-05-24,25.4,64.5,Sunny
2025-05-25,27.3,42.4,Sunny
2025-05-26,30.0,38.2,Cloudy
2025-05-27,28.3,57.5,Sunny
2025-05-28,30.8,32.8,Sunny
2025-05-29,23.2,74.3,Sunny
2025-05-30,25.4,40.8,Cloudy
2025-05-31,26.4,46.3,Sunny
2025-06-01,27.3,81.8,Cloudy
2025-06-02,23.2,77.5,Rainy
2025-06-03,21.5,100.0,Rainy
2025-06-04,20.9,76.3,Rainy
2025-06-05,27.6,74.9,Cloudy
2025-06-06,23.1,61.0,Cloudy
2025-06-07,24.1,84.2,Rainy
2025-06-08,25.4,96.6,Rainy
2025-06-09,25.6,59.2,Cloudy
2025-06-10,23.9,89.1,Rainy
2025-06-11,23.8,87.9,Rainy
2025-06-12,19.8,95.2,Rainy
2025-06-13,25.5,100.0,Rainy
2025-06-14,17.6,91.2,Rainy
2025-06-15,22.1,100.0,Rainy
2025-06-16,19.9,100.0,Rainy
2025-06-17,22.1,95.7,Rainy
2025-06-18,23.1,76.2,Cloudy
2025-06-19,22.7,65.2,Sunny
2025-06-20,21.6,100.0,Rainy
2025-06-21,17.3,98.4,Rainy
2025-06-22,21.6,80.9,Rainy
2025-06-23,26.5,85.0,Rainy
2025-06-24,28.6,59.4,Cloudy
2025-06-25,19.5,91.1,Rainy
2025-06-26,20.6,98.0,Rainy
2025-06-27,18.3,78.4,Cloudy
2025-06-28,19.0,100.0,Rainy
2025-06-29,22.3,80.0,Cloudy
2025-06-30,27.8,92.5,Cloudy
2025-07-01,23.0,96.0,Cloudy
2025-07-02,22.4,100.0,Rainy
2025-07-03,26.4,100.0,Cloudy
2025-07-04,28.5,87.7,Cloudy
2025-07-05,28.0,97.2,Rainy
2025-07-06,30.2,93.6,Sunny
2025-07-07,18.3,78.7,Rainy
2025-07-08,25.9,65.7,Cloudy
2025-07-09,25.2,94.2,Rainy
2025-07-10,25.7,76.9,Cloudy
2025-07-11,23.2,75.0,Sunny
2025-07-12,17.8,89.5,Cloudy
2025-07-13,18.3,75.2,Sunny
2025-07-14,22.6,97.0,Rainy
2025-07-15,20.3,100.0,Rainy
2025-07-16,21.9,100.0,Rainy
2025-07-17,22.1,85.1,Cloudy
2025-07-18,19.1,87.6,Rainy
2025-07-19,24.3,82.0,Cloudy
2025-07-20,11.6,94.2,Rainy
2025-07-21,19.3,83.7,Sunny
2025-07-22,20.8,100.0,Rainy
2025-07-23,20.9,97.8,Rainy
2025-07-24,24.8,65.7,Cloudy
2025-07-25,20.3,92.5,Rainy
2025-07-26,19.6,100.0,Rainy
2025-07-27,20.4,89.1,Rainy
2025-07-28,24.7,79.0,Cloudy
2025-07-29,21.5,85.9,Sunny
2025-07-30,22.9,83.5,Cloudy
2025-07-31,22.9,77.9,Cloudy
2025-08-01,19.9,97.7,Rainy
2025-08-02,19.4,100.0,Rainy
2025-08-03,19.2,86.6,Rainy
2025-08-04,23.0,81.8,Rainy
2025-08-05,20.6,99.6,Rainy
2025-08-06,22.0,91.7,Rainy
2025-08-07,19.4,94.8,Rainy
2025-08-08,19.9,100.0,Rainy
2025-08-09,25.7,86.6,Cloudy
2025-08-10,28.3,60.5,Cloudy
2025-08-11,19.1,86.0,Rainy
2025-08-12,22.6,82.4,Cloudy
2025-08-13,18.8,100.0,Rainy
2025-08-14,27.9,86.5,Cloudy
2025-08-15,26.5,81.7,Cloudy
2025-08-16,23.9,85.2,Cloudy
2025-08-17,21.2,85.3,Rainy
2025-08-18,22.0,76.3,Cloudy
2025-08-19,23.0,82.9,Rainy
2025-08-20,23.8,62.9,Cloudy
2025-08-21,21.8,94.2,Rainy
2025-08-22,21.8,98.4,Rainy
2025-08-23,21.8,78.8,Rainy
2025-08-24,21.9,89.7,Rainy
2025-08-25,25.2,72.0,Sunny
2025-08-26,28.9,66.4,Sunny
2025-08-27,23.6,92.6,Cloudy
2025-08-28,22.1,84.1,Rainy
2025-08-29,21.2,83.2,Rainy
2025-08-30,20.8,100.0,Rainy
2025-08-31,22.7,95.4,Rainy
2025-09-01,24.1,91.0,Rainy
2025-09-02,22.2,100.0,Rainy
2025-09-03,18.6,84.5,Rainy
2025-09-04,25.0,85.9,Cloudy
2025-09-05,22.1,87.9,Cloudy
2025-09-06,26.5,92.9,Rainy
2025-09-07,24.5,98.2,Rainy
2025-09-08,22.1,87.5,Rainy
2025-09-09,23.0,96.3,Rainy
2025-09-10,28.3,90.4,Rainy
2025-09-11,24.9,78.3,Cloudy
2025-09-12,27.3,87.6,Cloudy
2025-09-13,23.1,93.2,Rainy
2025-09-14,24.4,100.0,Rainy
2025-09-15,26.3,74.1,Cloudy
2025-09-16,22.2,100.0,Rainy
2025-09-17,22.8,85.4,Cloudy
2025-09-18,24.7,69.3,Cloudy
2025-09-19,29.0,78.2,Cloudy
2025-09-20,22.9,96.6,Rainy
2025-09-21,20.2,90.8,Rainy
2025-09-22,18.7,91.3,Cloudy
2025-09-23,20.5,84.3,Cloudy
2025-09-24,22.8,95.0,Cloudy
2025-09-25,20.6,87.6,Rainy
2025-09-26,22.0,72.6,Sunny
2025-09-27,21.6,87.2,Rainy
2025-09-28,20.6,97.3,Rainy
2025-09-29,18.0,100.0,Rainy
2025-09-30,24.1,96.3,Rainy
2025-10-01,24.3,69.2,Sunny
2025-10-02,17.7,61.0,Sunny
2025-10-03,23.1,62.4,Sunny
2025-10-04,23.2,47.3,Cloudy
2025-10-05,19.4,50.2,Sunny
2025-10-06,18.1,75.0,Rainy
2025-10-07,20.5,75.0,Rainy
2025-10-08,24.8,56.4,Cloudy
2025-10-09,22.0,68.6,Cloudy
2025-10-10,19.5,76.0,Rainy
2025-10-11,21.4,81.7,Sunny
2025-10-12,21.4,67.4,Sunny
2025-10-13,23.2,60.0,Sunny
2025-10-14,21.4,63.5,Sunny
2025-10-15,19.5,53.2,Sunny
2025-10-16,22.9,56.6,Cloudy
2025-10-17,18.5,53.8,Sunny
2025-10-18,23.9,75.0,Rainy
2025-10-19,25.8,56.7,Sunny
2025-10-20,23.3,44.7,Sunny
2025-10-21,19.9,43.8,Sunny
2025-10-22,21.1,75.0,Rainy
2025-10-23,18.3,75.0,Rainy
2025-10-24,26.7,49.6,Sunny
2025-10-25,23.6,55.7,Cloudy
2025-10-26,20.9,72.1,Sunny
2025-10-27,13.2,76.0,Sunny
2025-10-28,25.1,53.9,Cloudy
2025-10-29,18.1,61.9,Cloudy
2025-10-30,23.7,92.4,Rainy
2025-10-31,22.0,75.0,Rainy
2025-11-01,20.2,54.5,Cloudy
2025-11-02,17.4,84.7,Rainy
2025-11-03,23.8,60.5,Cloudy
2025-11-04,23.3,59.2,Sunny
2025-11-05,23.5,77.0,Sunny
2025-11-06,24.0,63.1,Sunny
2025-11-07,19.3,70.1,Cloudy
2025-11-08,19.9,69.8,Sunny
2025-11-09,22.2,75.0,Rainy
2025-11-10,21.1,86.6,Rainy
2025-11-11,16.7,63.4,Cloudy
2025-11-12,20.4,58.2,Sunny
2025-11-13,22.2,58.3,Cloudy
2025-11-14,18.0,73.5,Sunny
2025-11-15,22.8,86.1,Rainy
2025-11-16,16.2,84.1,Rainy
2025-11-17,17.4,40.5,Cloudy
2025-11-18,18.9,71.1,Cloudy
2025-11-19,22.5,56.1,Sunny
2025-11-20,26.0,50.3,Sunny
2025-11-21,25.4,29.0,Sunny
2025-11-22,16.2,84.6,Rainy
2025-11-23,23.2,49.9,Sunny
2025-11-24,18.4,56.8,Sunny
2025-11-25,23.1,78.0,Rainy
2025-11-26,20.9,61.8,Cloudy
2025-11-27,16.2,57.2,Sunny
2025-11-28,20.6,49.6,Sunny
2025-11-29,20.9,67.7,Sunny
2025-11-30,19.5,75.0,Rainy
2025-12-01,24.3,56.3,Cloudy
2025-12-02,16.3,77.8,Cloudy
2025-12-03,16.5,93.6,Rainy
2025-12-04,24.1,75.0,Rainy
2025-12-05,24.3,69.2,Sunny
2025-12-06,25.0,59.2,Sunny
2025-12-07,23.5,65.0,Sunny
2025-12-08,25.3,58.7,Sunny
2025-12-09,19.1,84.6,Rainy
2025-12-10,21.8,43.4,Sunny
2025-12-11,21.9,62.8,Sunny
2025-12-12,30.1,75.0,Sunny
2025-12-13,19.2,66.6,Sunny
2025-12-14,21.7,61.8,Sunny
2025-12-15,23.4,55.1,Sunny
2025-12-16,21.4,71.4,Sunny
2025-12-17,20.6,75.3,Sunny
2025-12-18,25.9,59.2,Sunny
2025-12-19,21.3,65.0,Sunny
2025-12-20,25.7,57.4,Cloudy
2025-12-21,23.6,67.7,Cloudy
2025-12-22,21.1,66.2,Sunny
2025-12-23,18.3,57.1,Cloudy
2025-12-24,18.3,75.0,Rainy
2025-12-25,26.3,59.5,Sunny
2025-12-26,22.8,68.1,Sunny
2025-12-27,20.2,79.6,Sunny
2025-12-28,19.8,67.8,Sunny
2025-12-29,22.1,80.8,Rainy
2025-12-30,25.7,75.1,Rainy
2025-12-31,18.0,77.4,Rainy
2026-01-01,26.4,75.0,Rainy
2026-01-02,20.4,54.4,Cloudy
2026-01-03,20.4,46.3,Sunny
2026-01-04,26.4,56.7,Sunny
2026-01-05,25.5,78.3,Sunny
2026-01-06,21.4,69.4,Cloudy
2026-01-07,17.6,75.0,Rainy
2026-01-08,19.6,49.4,Sunny
2026-01-09,22.7,60.4,Cloudy
2026-01-10,14.1,75.0,Rainy
2026-01-11,19.3,75.0,Rainy
2026-01-12,19.3,56.7,Cloudy
2026-01-13,17.5,75.0,Rainy
2026-01-14,22.9,59.6,Cloudy
2026-01-15,22.7,79.1,Rainy
2026-01-16,22.8,59.8,Sunny
2026-01-17,23.1,66.9,Sunny
2026-01-18,24.4,60.4,Sunny
2026-01-19,23.4,69.1,Cloudy
2026-01-20,15.0,82.1,Rainy
2026-01-21,23.0,63.4,Sunny
2026-01-22,18.1,74.2,Cloudy
2026-01-23,22.7,52.8,Sunny
2026-01-24,22.4,75.5,Rainy
2026-01-25,19.8,75.0,Rainy
2026-01-26,20.4,89.7,Rainy
2026-01-27,22.3,55.4,Sunny
2026-01-28,27.3,39.8,Sunny
2026-01-29,18.0,65.4,Sunny
2026-01-30,26.2,67.6,Sunny
2026-01-31,22.2,66.3,Sunny
2026-02-01,21.3,51.9,Sunny
2026-02-02,19.4,61.0,Sunny
2026-02-03,26.0,51.1,Cloudy
2026-02-04,18.1,72.5,Cloudy
2026-02-05,18.7,57.6,Sunny
2026-02-06,18.7,43.2,Sunny
2026-02-07,31.3,57.6,Sunny
2026-02-08,23.4,59.7,Cloudy
2026-02-09,16.4,75.0,Rainy
2026-02-10,24.6,67.6,Sunny
2026-02-11,17.8,82.8,Rainy
2026-02-12,23.8,57.2,Sunny
2026-02-13,22.9,57.8,Sunny
2026-02-14,23.6,36.1,Sunny
2026-02-15,21.2,60.4,Cloudy
2026-02-16,19.5,75.0,Rainy
2026-02-17,20.6,65.2,Cloudy
2026-02-18,23.1,65.7,Cloudy
2026-02-19,22.6,56.3,Cloudy
2026-02-20,21.1,75.3,Cloudy
2026-02-21,26.9,56.8,Sunny
2026-02-22,20.1,75.0,Rainy
2026-02-23,25.0,59.2,Cloudy
2026-02-24,22.6,66.1,Sunny
2026-02-25,20.8,62.6,Cloudy
2026-02-26,18.5,56.3,Cloudy
2026-02-27,23.8,59.6,Cloudy
2026-02-28,21.2,63.5,Cloudy
2026-03-01,24.7,33.2,Cloudy
2026-03-02,27.4,62.8,Sunny
2026-03-03,32.6,49.3,Cloudy
2026-03-04,23.8,55.9,Sunny
2026-03-05,24.4,37.9,Sunny
2026-03-06,26.3,41.4,Cloudy
2026-03-07,29.1,28.3,Sunny
2026-03-08,33.8,58.3,Cloudy
2026-03-09,29.0,45.0,Sunny
2026-03-10,26.3,34.9,Sunny
2026-03-11,32.2,75.0,Rainy
2026-03-12,27.3,51.2,Sunny
2026-03-13,25.4,77.7,Rainy
2026-03-14,26.6,64.2,Cloudy
2026-03-15,28.2,57.0,Sunny
2026-03-16,24.2,37.7,Sunny
2026-03-17,24.6,50.7,Cloudy
2026-03-18,26.2,49.8,Sunny
2026-03-19,32.2,45.9,Cloudy
2026-03-20,25.6,51.8,Sunny
2026-03-21,25.7,78.3,Sunny
2026-03-22,24.6,75.0,Rainy
2026-03-23,30.7,42.3,Sunny
2026-03-24,29.8,62.6,Sunny
2026-03-25,25.6,65.4,Sunny
2026-03-26,31.6,60.6,Sunny
2026-03-27,27.0,55.0,Cloudy
2026-03-28,27.9,65.3,Sunny
2026-03-29,24.3,35.5,Sunny
2026-03-30,31.9,20.9,Cloudy
2026-03-31,28.7,75.0,Rainy
2026-04-01,28.9,53.9,Cloudy
2026-04-02,30.5,66.0,Cloudy
2026-04-03,26.1,34.3,Sunny
2026-04-04,29.5,71.8,Sunny
2026-04-05,29.9,63.7,Sunny
2026-04-06,30.4,46.6,Sunny
2026-04-07,28.6,63.0,Cloudy
2026-04-08,21.5,57.1,Sunny
2026-04-09,31.8,49.1,Sunny
2026-04-10,24.9,56.8,Sunny
2026-04-11,29.3,55.1,Cloudy
2026-04-12,24.6,51.1,Sunny
2026-04-13,28.5,38.6,Sunny
2026-04-14,27.9,25.4,Sunny
2026-04-15,28.6,47.5,Cloudy
2026-04-16,26.5,64.3,Sunny
2026-04-17,26.7,50.2,Sunny
2026-04-18,28.6,47.2,Cloudy
2026-04-19,31.6,42.8,Sunny
